Country,Rank,PDS,Permalink,Opportunity ID,"Gift Margin (Mar 2026, USD)",Tag Action
DE,1,Photo Shoot - Studio,https://groupon.de/deals/picturepeople-familien-fotoshooting-erlebnis-1,006Uj00000Kvxr3IAB,9133.22,OK
DE,2,Photo Shoot - Studio,https://groupon.de/deals/picturepeople-iris-fotoshooting,006Uj00000LSonOIAT,6121.82,OK
DE,3,Photo Shoot - Studio,https://groupon.de/deals/picture-people-oster-special-foto-shooting,006TU00000LygrVYAR,3909.8,OK
DE,4,Photo Shoot - Studio,https://groupon.de/deals/studioline-photography-familie-kinder-foto-shooting-erlebnis,006Uj00000Wmj21IAB,3836.85,OK
DE,5,Photo Shoot - Studio,https://groupon.de/deals/picturepeople-babybauch-fotoshooting-erlebnis-1,006Uj00000LSAefIAH,2627.68,OK
DE,6,Photo Shoot - Studio,https://groupon.de/deals/picturepeople-freunde-fotoshooting-erlebnis-1,006Uj00000LOHbVIAX,2141.11,OK
DE,7,Cinema / Movie Theater,https://groupon.de/deals/cinemaxx-11,006Uj00000aFVd3IAG,1982.19,OK
DE,8,Photo Shoot - Studio,https://groupon.de/deals/picturepeople-paar-fotoshooting-erlebnis-2,006Uj00000LOaMPIA1,1692.68,OK
DE,9,Bath - Thermal,https://groupon.de/deals/ostsee-therme-scharbeutz-14-1,006TU00000Lf7vtYAB,1425.95,OK
DE,10,Bath - Thermal,https://groupon.de/deals/rhein-main-therme-14-1,006TU00000Lf6bdYAB,1256.33,OK
DE,11,Spa - Day Pass,https://groupon.de/deals/beauty-place-spa-luxury-treatment-3,006Uj00000Y9Ii5IAF,1242.48,OK
DE,12,Bath - Thermal,https://groupon.de/deals/westfalen-therme-17-1,006TU00000Lf5KbYAJ,1192.93,OK
DE,13,Race Car,https://groupon.de/deals/red-devil-racing-3,006C00000176IUPIA2,1177.69,OK
DE,14,Cinema / Movie Theater,https://groupon.de/deals/kinopolis-7,006TU00000JXeOjYAL,1080.73,ADD top-gifts-v2
DE,15,Trampoline,https://groupon.de/deals/jump-one-1-1,006Uj00000ZGVYLIA5,1066.96,OK
DE,16,PC Software,https://groupon.de/deals/technivision-germany-1,006Uj00000WGS5xIAH,1048.53,ADD top-gifts-v2
DE,17,Photo Shoot - Studio,https://groupon.de/deals/picturepeople-professionelle-bewerbungsfotos,006Uj00000LSJ0QIAX,1035.82,OK
DE,18,Head Spa,https://groupon.de/deals/house-of-headspa,006Uj00000a4E2rIAE,946.06,OK
DE,19,Tram / Train,https://groupon.de/deals/govolta,006TU00000Lf34HYAR,901.75,ADD top-gifts-v2
DE,20,Tour - Flying,https://groupon.de/deals/lift-flugsport-oliver-wendrich-3,0063c00001LupyPAAR,886.27,OK
DE,21,Hotel - Spa - Culinary,https://groupon.de/deals/ga-4-vitalhotel-sonneck-4,006Uj00000Rjuo6IAB,882.51,OK
DE,22,Airplane,https://groupon.de/deals/hwr-airworks-1-3,006C0000011SQI4IAO,877.55,OK
DE,23,Boat License,https://groupon.de/deals/bootsschulex-gmbh-1,006TU00000LNEivYAH,820.68,OK
DE,24,Jewelry Making,https://groupon.de/deals/oliver-kargus-hobbygoldschmiede-zentrale-1,0063c00001DiB2GAAV,816.66,OK
DE,25,Massage - Thai,https://groupon.de/deals/gamrai-institut-2,006Uj00000YCZG9IAP,798.48,OK
DE,26,PC Software,https://groupon.de/deals/get-software-deals-6,006Uj00000UbZITIA3,798.48,ADD top-gifts-v2
DE,27,Photo Shoot - Studio,https://groupon.de/deals/studioline-photography-girlfriend-foto-shooting-erlebnis,006Uj00000WmeNJIAZ,795.45,OK
DE,28,Leisure Park,https://groupon.de/deals/schwaben-park-2-1,006TU00000LYcwPYAT,774.29,OK
DE,29,Photo Shoot - Studio,https://groupon.de/deals/picturepeople-newborn-fotoshooting-erlebnis-1,006Uj00000LSIsLIAX,746.14,OK
DE,30,Head Spa,https://groupon.de/deals/mao-headspa,006Uj00000V0aKzIAJ,746.03,OK
DE,31,Hotel - Romantic - Spa,https://groupon.de/deals/ga-landhotel-flora-und-fauna-1,006TU00000KeOhdYAF,740.89,OK
DE,32,Outdoor Festival Ground,https://groupon.de/deals/gl-pyro-games-3-1,006Uj00000WA8YIIA1,729.3,OK
DE,33,Head Spa,https://groupon.de/deals/regenbogen-head-spa-3,006TU00000KlitJYAR,714.64,OK
DE,34,Head Spa,https://groupon.de/deals/body-and-soul-massagestudio,006Uj00000Yss1RIAR,696.45,OK
DE,35,Photo Shoot - Studio,https://groupon.de/deals/studioline-photography-paare-freunde-foto-shooting-erlebnis,006Uj00000WmTYLIA3,686.55,OK
DE,36,Head Spa,https://groupon.de/deals/ciela-headspa,006TU00000Jg0S6YAJ,661.48,OK
DE,37,Photo Shoot - Studio,https://groupon.de/deals/eyepixx-iris-fotografie,006TU00000JknafYAB,613.18,OK
DE,38,Massage - Thai,https://groupon.de/deals/asiaspa4you-14-1,006Uj00000HvP4kIAF,608.6,OK
DE,39,Bath - Thermal,https://groupon.de/deals/sachsen-therme-17-1,006TU00000Lf6DRYAZ,596.06,OK
DE,40,Head Spa,https://groupon.de/deals/kim-golden-medical-spa-2,006Uj00000aJSFBIA4,579.22,OK
DE,41,Photo Shoot - Studio,https://groupon.de/deals/picturepeople-generationen-fotoshooting-erlebnis-1,006Uj00000LO5k3IAD,567.68,OK
DE,42,Classical,https://groupon.de/deals/gl-philharmonie-leipzig-filmmusik-live-musik-von-john-williams-bis-hans-zimmer-3,006TU00000KInOYYA1,557.34,OK
DE,43,Flight Simulator,https://groupon.de/deals/westavia-fluggesellschaft-mbh-2,006Uj00000WkznfIAB,555.95,OK
DE,44,Brunch,https://groupon.de/deals/knutschfleck-berlin-3,006Uj00000BL4aCIAT,555.01,OK
DE,45,Photo Shoot - Studio,https://groupon.de/deals/studioline-photography-9month-foto-shooting-erlebnis,006Uj00000WmaRlIAJ,528.63,OK
DE,46,Massage - Couples,https://groupon.de/deals/siam-wellness-massage-4,006Uj00000UeVHOIA3,525.81,OK
DE,47,Head Spa,https://groupon.de/deals/yasu-beauty-1,006TU00000JY8rRYAT,522.57,OK
DE,48,Massage - Full Body,https://groupon.de/deals/beauty-star-frankfurt-am-main-1,006Uj00000V1MKnIAN,503.72,OK
DE,49,Scavenger Hunt,https://groupon.de/deals/labyrinth-legends-6,006TU00000Jy6pNYAR,502.37,OK
DE,50,Brunch,https://groupon.de/deals/hofbrau-wirtshaus-berlin-4-1,006TU00000KlkLeYAJ,502.24,OK
DE,51,Coffee,https://groupon.de/deals/truebeans-kaffeerosterei,006Uj00000YLLyjIAH,490.7,OK
DE,52,Tour - Boat,https://groupon.de/deals/rossler-linie-1-10,006TU00000KaEp1YAF,486.39,OK
DE,53,Brazilian,https://groupon.de/deals/villa-rodizio-berlin-9-10,006Uj00000VDUEXIA5,478.5,ADD top-gifts-v2
DE,54,Photo Shoot - Studio,https://groupon.de/deals/studioline-photography-haustier-foto-shooting-erlebnis,006Uj00000WlxYTIAZ,477.71,OK
DE,55,Head Spa,https://groupon.de/deals/ilys-beauty-and-relaxing-spa,006TU00000K3xXtYAJ,473.08,OK
DE,56,Photo Shoot - Studio,https://groupon.de/deals/picturepeople-beauty-fotoshooting-erlebnis-1,006Uj00000LOMuZIAX,461.05,OK
DE,57,Photo Shoot - Studio,https://groupon.de/deals/picturepeople-baby-fotoshooting-erlebnis-1,006Uj00000LOnZlIAL,455.72,OK
DE,58,Photo Shoot - Studio,https://groupon.de/deals/picturepeople-haustier-fotoshooting-erlebnis-1,006Uj00000LSJTRIA5,455.71,OK
DE,59,ATV / Quad,https://groupon.de/deals/quad-expedition-berlin-brandenburg-2,0063c00001MxtAiAAJ,454.84,OK
DE,60,Head Spa,https://groupon.de/deals/house-of-headspa-2,006Uj00000a72rbIAA,444.47,OK
DE,61,Massage - Thai,https://groupon.de/deals/leelawadee-thai-massage-11,006Uj00000StQJVIA3,443.54,OK
DE,62,eLearning - Language,https://groupon.de/deals/mondly-sprachen-lernen-premium-zugang,006Uj00000HQm41IAD,435.01,OK
DE,63,Head Spa,https://groupon.de/deals/deliciosa-beauty-1,006Uj00000a3J1PIAU,432.37,OK
DE,64,Hotel - Family - City,https://groupon.de/deals/ga-a-o-hostels-hotels-4-10,006Uj00000X3MLxIAN,431.68,OK
DE,65,Go-Kart,https://groupon.de/deals/kartcenter-cologne-gmbh,006Uj00000ZscybIAB,415.07,OK
DE,66,European Breakfast,https://groupon.de/deals/bon-dia-im-hotel-palace-berlin-1,006Uj00000Wq3FXIAZ,411.95,ADD top-gifts-v2
DE,67,Head Spa,https://groupon.de/deals/head-spa-ritual-ai-beauty-dusseldorf,006TU00000LQPY9YAP,408.22,OK
DE,68,Hotel - City,https://groupon.de/deals/ga-andante-hotel-erding,006Uj00000V0ZQZIA3,407.56,OK
DE,69,Head Spa,https://groupon.de/deals/ilamore-beauty-and-spa,006Uj00000Vk0BFIAZ,402.71,OK
DE,70,Dinner - In The Dark,https://groupon.de/deals/dunkelrestaurant-sinneswandel-365591,006Uj00000GuzM9IAJ,399.29,OK
DE,71,Golf - Recreational,https://groupon.de/deals/pulheim-golfcity-6,0063c00001DDiWoAAL,395.31,OK
DE,72,Hotel - Spa - Luxury,https://groupon.de/deals/ga-the-monarch-hotel-35,006Uj00000XTzbNIAT,393.47,OK
DE,73,Brunch,https://groupon.de/deals/bayerisches-wirtshaus-hamburg-gmbh-4-1,006TU00000LJxJkYAL,392.54,OK
DE,74,Massage - Swedish,https://groupon.de/deals/wellness-und-sport-massagen-tkachuk,006TU00000KDI0VYAX,391.28,OK
DE,75,Custom - Bags,https://groupon.de/deals/justyling-herren-kulturbeutel-mit-text,006Uj00000DTOyjIAH,378.68,OK
DE,76,Pottery Painting Course,https://groupon.de/deals/dirty-potter-1,006Uj00000UMtEMIA1,374.22,OK
DE,77,Sauna,https://groupon.de/deals/return-saunapark-1-1,006Uj00000YZqbGIAT,372.76,OK
DE,78,Spa - Day Pass,https://groupon.de/deals/villa-spa-and-wellness-beautysalon-4,006Uj00000MHh3vIAD,367.99,OK
DE,79,Head Spa,https://groupon.de/deals/aesthetic-one-dortmund,006TU00000Ka04PYAR,366.78,OK
DE,80,Middle Eastern,https://groupon.de/deals/restaurant-jadou,006Uj00000Y3loPIAR,357.14,ADD top-gifts-v2
DE,81,Zoo / Animal Park,https://groupon.de/deals/zoologischer-garten-magdeburg,006Uj00000Lax8jIAB,351.86,OK
DE,82,Photo Shoot - Studio,https://groupon.de/deals/studioline-photography-foto-shooting-erlebnis,006Uj00000WpxWjIAJ,351.58,OK
DE,83,Spa - Day Pass,https://groupon.de/deals/quiet-place-1,006Uj00000VtEEzIAN,351.41,OK
DE,84,Cocktails,https://groupon.de/deals/cocktailkurs-koln,006Uj00000BjtJmIAJ,350.65,OK
DE,85,Massage - Thai,https://groupon.de/deals/pantip-thaimassage,006Uj00000SJETlIAP,348.77,OK
DE,86,Photo Shoot - Studio,https://groupon.de/deals/studioline-photography-baby-foto-shooting-erlebnis,006Uj00000Wmbm1IAB,346.86,OK
DE,87,Spa - Day Pass,https://groupon.de/deals/kur-royal-1-9708,006TU00000JcWgfYAF,343.11,OK
DE,88,Sauna,https://groupon.de/deals/holiday-spa-2-47107,006Uj00000TNohlIAD,342.15,OK
DE,89,Swimming / Pool,https://groupon.de/deals/spreewelten-lubbenau-8,0063c00001OzrkmAAB,341.58,OK
DE,90,Massage - Thai,https://groupon.de/deals/siam-oriental-3,006TU00000KLosjYAD,341.24,OK
DE,91,Parachuting / Skydiving - Tandem,https://groupon.de/deals/gojump-gmbh-5,0063c00001Fkyj4AAB,340.77,OK
DE,92,Exterior Wash - Hand Wash,https://groupon.de/deals/clean-car-one,006C0000012KPjGIAW,340.2,OK
DE,93,Leisure Park,https://groupon.de/deals/erlebnispark-schloss-thurn-1-523441,006TU00000JjjpHYAR,338.75,OK
DE,94,Cocktails,https://groupon.de/deals/cocktailkurse-dusseldorf-1,006Uj00000LtOK9IAN,336.89,OK
DE,95,Steak,https://groupon.de/deals/claudios-restaurant-und-bar-1-1,006Uj00000QzVO5IAN,334.76,OK
DE,96,Hotel - Spa - Culinary,https://groupon.de/deals/ga-4-familotel-bavaria-pfronten-familien-hotel,006Uj00000UqVxhIAF,334.14,OK
DE,97,Head Spa,https://groupon.de/deals/beautyworld-by-silo-beautystudio-2-1,006TU00000JzMlVYAV,327.79,OK
DE,98,Massage - Classical,https://groupon.de/deals/sitz-der-menschenhandwerkerin-1,0063c00001Fj7YrAAJ,326.96,OK
DE,99,Massage - Classical,https://groupon.de/deals/merrys-massage-3,006Uj00000XHX6EIAX,323.77,OK
DE,100,Photo Shoot - Studio,https://groupon.de/deals/picturepeople-akt-erotik-fotoshooting-erlebnis-1,006Uj00000LSHrSIAX,323.38,OK
ES,1,Spa - Day Pass,https://groupon.es/deals/spa-inner-flow,006Uj00000PvRJeIAN,3804.8,OK
ES,2,Spa - Day Pass,https://groupon.es/deals/wellnes-spa-gloria-royal-2,006Uj00000aBmCfIAK,3300.01,OK
ES,3,Pool - Swimming - Outdoor,https://groupon.es/deals/bull-vital-suites-spa-boutique-hotel-adults-only-5,006Uj00000U3aaMIAR,2822.34,OK
ES,4,Pampering Package - In Spa,https://groupon.es/deals/forus-las-rejas-majadahonda,006Uj00000DoqwnIAB,2737.1,OK
ES,5,Spa - Hotel,https://groupon.es/deals/natural-spa-hotel-troya-3,0063c00001P00n1AAB,2692.85,OK
ES,6,Spa - Hotel,https://groupon.es/deals/spa-sanygann-h10-playa-meloneras-palace-3,006Uj00000Q8Tc9IAF,2623.48,OK
ES,7,Swimming / Pool,https://groupon.es/deals/gloria-palace-san-agustin-thalasso-hotel-2,006Uj00000WCOYoIAP,2504.77,OK
ES,8,Spa - Day Pass,https://groupon.es/deals/spa-hotel-gala-3,0063c00001P29qBAAR,2478.14,OK
ES,9,Spa - Day Pass,https://groupon.es/deals/las-rejas-open-club-33282,006Uj00000JJKRVIA5,2441.66,OK
ES,10,Spa - Day Pass,https://groupon.es/deals/olympia-hotel-events-and-spa-2,006Uj00000JApuMIAT,2322.1,OK
ES,11,Bath House / Hammam,https://groupon.es/deals/sulis-hammam-and-spa-4,006Uj00000HvPSvIAN,2259.7,OK
ES,12,Spa - Day Pass,https://groupon.es/deals/thermas-de-grinon-1-1,006Uj00000U7u94IAB,2243.25,OK
ES,13,Massage - Other Specialty,https://groupon.es/deals/brisa-head-spa-2,006Uj00000CdMbFIAV,2162.03,OK
ES,14,Prescription / Glasses / Contact Lenses,https://groupon.es/deals/soloptical-bravo-murillo-madrid-11,006C0000014xLZYIA2,2154.79,OK
ES,15,Race Car,https://groupon.es/deals/best-experience-5-1,006TU00000JucR3YAJ,2152.15,OK
ES,16,Spa - Day Pass,https://groupon.es/deals/frontair-congress-spa-1-8175,006TU00000KQ0iPYAT,2034.1,OK
ES,17,Spa - Day Pass,https://groupon.es/deals/wellnes-spa-sensara-9,006Uj00000YIfM6IAL,1928.87,OK
ES,18,Dinner - Dance Show,https://groupon.es/deals/teatro-las-vegas,006Uj00000KHyqgIAD,1920.48,ADD top-gifts-v2
ES,19,Massage - Couples,https-masajesdefilipinos-com,006Uj00000CgmKfIAJ,1913.33,OK
ES,20,Race Car,https://groupon.es/deals/hccsportcars-11,006Uj00000XongsIAB,1907.6,OK
ES,21,Massage - Couples,https://groupon.es/deals/masajes-de-2020-3,0063c00001OznrtAAB,1769.66,OK
ES,22,Spa - Day Pass,https://groupon.es/deals/gloria-palace-san-agustin-thalasso-hotel-3,006Uj00000WWDCbIAP,1733.35,OK
ES,23,Head Spa,https://groupon.es/deals/alhambra-hair-experience-1,006Uj00000ToZbNIAV,1587.28,OK
ES,24,Massage - Couples,https://groupon.es/deals/serenitee-boutique-spa,006Uj00000ZslNaIAJ,1586.91,OK
ES,25,Spa - Day Pass,https://groupon.es/deals/vincci-costa-golf-resort-2-1,006TU00000KMXxtYAH,1517.43,OK
ES,26,Spa - Day Pass,https://groupon.es/deals/la-cala-spa-2-1,006TU00000JuEoYYAV,1514.65,OK
ES,27,Pool - Swimming - Outdoor,https://groupon.es/deals/thalasso-gloria-amadores-6-1,006TU00000LiuiLYAR,1514.19,OK
ES,28,Spa - Day Pass,https://groupon.es/deals/ibiza-posidonia-wellness-center-1,006Uj00000OjbqPIAR,1446.17,OK
ES,29,Spa - Day Pass,https://groupon.es/deals/spa-occidental-roca-negra-agaete-1-1,006Uj00000QoIE5IAN,1374.33,OK
ES,30,Head Spa,https://groupon.es/deals/brisa-head-spa-sevilla,006Uj00000NgsyLIAR,1363.02,OK
ES,31,PC Software,https://groupon.es/deals/technivision-spain,006Uj00000WGQs9IAH,1325.96,ADD top-gifts-v2
ES,32,Massage - Couples,https://groupon.es/deals/blisstopia-masajes-1,006Uj00000TogmXIAR,1294.16,OK
ES,33,Massage - Classical,https://groupon.es/deals/kg-quiropractica-y-salud-2-1,006Uj00000KlsCkIAJ,1273.79,OK
ES,34,Spa - Day Pass,https://groupon.es/deals/bohemia-suites-spa-1-1,006Uj00000Rdj5lIAB,1235.89,OK
ES,35,Spa - Day Pass,https://groupon.es/deals/spa-hotel-nautic-1-3074465,006TU00000LQLCnYAP,1179.97,OK
ES,36,Bowling,https://groupon.es/deals/centros-de-ocio-ilusiona-1-2,006Uj00000WZnOTIA1,1165.15,OK
ES,37,Massage - Full Body,https://groupon.es/deals/tu-rincon-natural-1,006Uj00000YvsL5IAJ,1160.51,OK
ES,38,Massage - Other Specialty,https://groupon.es/deals/brisa-head-spa-3,006Uj00000FuAthIAF,1156.29,OK
ES,39,Spa - Day Pass,https://groupon.es/deals/atalanta-sport-club-spa-1-13976575,006Uj00000XU5TtIAL,1132.71,OK
ES,40,Head Spa,https://groupon.es/deals/huamacto-head-spa-guzman-el-bueno,006Uj00000UwhUjIAJ,1115.45,OK
ES,41,Spa - Day Pass,https://groupon.es/deals/sandos-monaco-spa-7,006Uj00000K58O2IAJ,1106.52,OK
ES,42,Spa - Day Pass,https://groupon.es/deals/spa-forus-coslada-1,006Uj00000IISI2IAP,1075.19,OK
ES,43,Spa - Day Pass,https://groupon.es/deals/wellnes-spa-sensara,006Uj00000NGSpVIAX,1067.32,OK
ES,44,Spa - Day Pass,https://groupon.es/deals/aequor-spa-hotel-jardines-de-nivaria-2,006Uj00000SAPy3IAH,1066.59,OK
ES,45,Facial - Diamond Peeling,https://groupon.es/deals/menein-beauty-clinic-1,006Uj0000064U8xIAE,1015.23,OK
ES,46,Tour - Wine / Vineyard,https://groupon.es/deals/albariza-de-la-torre-bodega-vinos-cadiz-jerez-1,006Uj00000a7Er7IAE,933.73,OK
ES,47,Spa - Day Pass,https://groupon.es/deals/om-thalasso-villa-del-conde-by-lopesan-2-1,006Uj00000YJAT7IAP,916.06,OK
ES,48,Spa - Day Pass,https://groupon.es/deals/barcelo-montecastillo-golf-spa-5,0063c00001MXxLbAAL,887.97,OK
ES,49,Driving / Driver's Education - Car,https://groupon.es/deals/autoescuela-gala-13465439,006Uj00000TUunPIAT,882.82,OK
ES,50,Swimming / Pool,https://groupon.es/deals/thalasso-gloria-amadores-4-1,006Uj00000WAUbtIAH,864.59,OK
ES,51,Spa - Day Pass,https://groupon.es/deals/spa-hotel-royal-hideaway-sancti-petri-2-1,006Uj00000Vu9MvIAJ,848.87,OK
ES,52,Head Spa,https://groupon.es/deals/carla-rosell-body-care-15,006Uj00000WfSfRIAV,848.44,OK
ES,53,Spa - Day Pass,https://groupon.es/deals/spa-zen-balagares-2,006Uj00000W60ZDIAZ,838.4,OK
ES,54,Head Spa,https://groupon.es/deals/minimalist-beauty-salon-de-oro-4,006Uj00000Xu9btIAB,805.05,OK
ES,55,Spa - Day Pass,https://groupon.es/deals/thalasso-gloria-amadores-5-1,006Uj00000WARm7IAH,799.86,OK
ES,56,Spa - Day Pass,https://groupon.es/deals/spa-hotel-la-siesta-3,0063c00001Jrzm4AAB,776.3,OK
ES,57,Cinema / Movie Theater,https://groupon.es/deals/cine-yelmo-9,006TU00000LvyeTYAR,776.01,ADD top-gifts-v2
ES,58,Dinner - Dance Show,https://groupon.es/deals/origen-dinner-show-sala-scala-gran-canaria,006Uj00000Yw1kvIAB,771.2,OK
ES,59,Tour - Brewery,https://groupon.es/deals/bacterio-brewing-co-mostoles-3,006Uj00000VeMpbIAF,768.26,OK
ES,60,Bath House / Hammam,https://groupon.es/deals/la-gardenia-spa-and-hammam,006Uj00000Xa6ezIAB,768.06,OK
ES,61,Flight Simulator,https://groupon.es/deals/cinetic-plus-aeronautica-1,0063c00001IsH0AAAV,759.27,OK
ES,62,Swimming / Pool,https://groupon.es/deals/sanom-beach-resort-1,006Hr00001M2ozGIAR,753.69,OK
ES,63,Spa - Day Pass,https://groupon.es/deals/bull-vital-suites-spa-boutique-hotel-adults-only-6,006Uj00000U3md8IAB,750.11,OK
ES,64,Driving / Driver's Education - Car,https://groupon.es/deals/autoescuela-molina-malaga-1,006C000000z5K4BIAU,730.46,OK
ES,65,Spa - Day Pass,https://groupon.es/deals/wellnes-spa-sensara-6,006Uj00000SgQqnIAF,728.02,OK
ES,66,Massage - Full Body,https://groupon.es/deals/maestro-del-masajes-9,006Uj00000ZGOtRIAX,718.75,OK
ES,67,Mediterranean,https://groupon.es/deals/restaurante-albufera,0063c00001Djx75AAB,691.43,ADD top-gifts-v2
ES,68,Spa - Day Pass,https://groupon.es/deals/serena-spa-at-melia-princesa-5,006Uj00000YeBCWIA3,690.31,OK
ES,69,Massage - Couples,https://groupon.es/deals/masajes-bermejales-2,006Uj00000SIdkLIAT,684.87,OK
ES,70,Flight Simulator,https://groupon.es/deals/atc320-aeronautical-training-center,006Uj00000Y0hsbIAB,677.4,OK
ES,71,Knife Skills Course,https://groupon.es/deals/cursos-de-forja-fantastic-factory-1,006Uj00000XoOaTIAV,668.54,OK
ES,72,Spa - Day Pass,https://groupon.es/deals/maroa-2,0063c00001P0Q8BAAV,667.17,OK
ES,73,Massage - Full Body,https://groupon.es/deals/marisa-alvarez-6,006Uj00000WKTxtIAH,661.27,OK
ES,74,Spa - Day Pass,https://groupon.es/deals/spa-catalonia-ramblas-masshotel-4,006Uj00000VpYQnIAN,652.61,OK
ES,75,Massage - Classical,https://groupon.es/deals/centro-de-masajes-de-filipinos-tradicionales,006Uj00000E4NfWIAV,648.76,OK
ES,76,Massage - Couples,https://groupon.es/deals/paovick-estethic-salud-2,006Uj000003DNwLIAW,647.61,OK
ES,77,Tour - Wine / Vineyard,https://groupon.es/deals/bodega-pedro-garcia-3,006Uj00000TbI8YIAV,646.24,OK
ES,78,Spa - Day Pass,https://groupon.es/deals/hotel-melia-villaitana-1,0063c00001LuaaXAAR,645.88,OK
ES,79,Head Spa,https://groupon.es/deals/clinica-schiavone,006Uj00000YHJFZIA5,641.3,OK
ES,80,Paragliding / Hang Gliding,https://groupon.es/deals/aventura-en-canarias-16,0063c00001P0FzSAAV,635.12,OK
ES,81,Spa - Day Pass,https://groupon.es/deals/rock-spa-by-hard-rock-hotel-tenerife-2,006Uj00000R7k8DIAR,632.96,OK
ES,82,Dinner - Dance Show,https://groupon.es/deals/tablao-flamenco-los-porches-4,006Uj000004wb4xIAA,628.29,OK
ES,83,Massage - Couples,https://groupon.es/deals/divinity-clinic-medicina-estetica-1,006Uj0000074xv7IAA,619.6,OK
ES,84,Knife Skills Course,https://groupon.es/deals/cuchillos-don-luis-2,006TU00000JcuO2YAJ,619.08,REMOVE not-top-gifts
ES,85,Massage - Full Body,https://groupon.es/deals/bethel-head-spa,006TU00000Kq53JYAR,617.08,OK
ES,86,Massage - Couples,https://groupon.es/deals/sense-natur-massage-masaje-en-pareja,006Uj00000X6qfFIAR,615.23,OK
ES,87,Wind Tunnel /Skydiving - Indoor,https://groupon.es/deals/windoor-real-fly-barcelona-2-1,006Uj00000YCoByIAL,614.92,OK
ES,88,High-End / Sport Car,https://groupon.es/deals/best-experience-20,006TU00000KDAu5YAH,610.85,OK
ES,89,Handcraft,https://groupon.es/deals/taller-arte-y-fuego-ceramica-vidrio,006Uj00000GQDy5IAH,609.93,OK
ES,90,Handcraft,https://groupon.es/deals/studio-044-taller-de-ceramica,006Uj00000UlJE3IAN,608.2,OK
ES,91,Spa - Day Pass,https://groupon.es/deals/atalanta-sport-club-spa-2-5,006Uj00000XtXpxIAF,607.15,OK
ES,92,Spa - Day Pass,https://groupon.es/deals/ocean-club-maspalomas-1-1,006Uj00000WKrYnIAL,594.12,OK
ES,93,Rallying / Drifting,https://groupon.es/deals/best-experience-3-1,006Uj00000Z05bRIAR,591.41,OK
ES,94,Head Spa,https://groupon.es/deals/huamacto-head-spa-deluxe-1,006TU00000KaPh7YAF,589.67,OK
ES,95,Spa - Day Pass,https://groupon.es/deals/soho-boutique-granada,006Uj00000LObK6IAL,584.15,OK
ES,96,Pampering Package - In Spa,https://groupon.es/deals/luisa-gomez-unas-y-belleza-2-1,006Uj00000CdLgoIAF,583.46,OK
ES,97,Injection - Botox,https://groupon.es/deals/antiage-unidad-de-medicina-estetica-y-antienvejecimiento-3,0063c00001MyV4LAAV,578.89,OK
ES,98,Beauty Package,https://groupon.es/deals/barcelo-sevilla-renacimiento-spa-5-1,006Uj00000RnwbFIAR,578.32,OK
ES,99,Tasting - Wine,https://groupon.es/deals/vinofilos-triana-1,006Uj00000ByxDNIAZ,572.12,OK
ES,100,Spa - Day Pass,https://groupon.es/deals/agua-y-salud-14,0063c00001K5xqwAAB,568.69,OK
FR,1,Tour - Flying,https://groupon.fr/deals/white-bird-decouverte-15,0063c00001Flkb5AAB,3146.44,OK
FR,2,On A Boat / Cruise,https://groupon.fr/deals/compagnie-des-bateaux-mouches-11,006Uj00000JwVGdIAN,2800.58,OK
FR,3,Head Spa,https://groupon.fr/deals/institut-marie-silva-3,006Uj00000QVcoPIAT,2780.94,OK
FR,4,Hotel - Spa - Culinary,https://groupon.fr/deals/ga-abbaye-de-talloires-les-collectionneurs-1-1,006Uj00000XD3DBIA1,1440.34,OK
FR,5,Driving / Driver's Education - Defensive,https://groupon.fr/deals/acti-route,006Uj00000PXG9GIAX,1398.43,OK
FR,6,On A Boat / Cruise,https://groupon.fr/deals/paris-en-scene-1-5,006TU00000JqEFGYA3,1313.93,OK
FR,7,Massage - Couples,https://groupon.fr/deals/spa-thai-d-or-2-2-1,006Uj00000HkNZJIA3,1281.76,OK
FR,8,Massage - Thai,https://groupon.fr/deals/asian-spa-boulevard-diderot,006Hr00001M4YF4IAN,1266.3,OK
FR,9,Massage - Other Specialty,https://groupon.fr/deals/koh-salon-3,006Uj00000HzJlcIAF,1259.15,OK
FR,10,Head Spa,https://groupon.fr/deals/institut-marie-silva-4-1,006Uj00000Y9Gl9IAF,1248.76,OK
FR,11,Massage - Choice of - In Spa,https://groupon.fr/deals/spa-thai-dor-paris-16,006Uj00000Jb6Q5IAJ,1224.39,OK
FR,12,Michelin Starred,https://groupon.fr/deals/l-amandier-de-mougins-18,006Uj000008meJVIAY,1181.69,OK
FR,13,Spa - Day Pass,https://groupon.fr/deals/le-spa-du-set,006Uj00000FnwVGIAZ,1173.59,OK
FR,14,Facial,https://groupon.fr/deals/joina-institut,006Uj00000G85e3IAB,1170.3,OK
FR,15,Pampering Package - Choice of Service(s),https://groupon.fr/deals/les-spas-du-parc-2,006Uj00000QsehRIAR,1087.28,OK
FR,16,Head Spa,https://groupon.fr/deals/l-atelier-2-3,006Uj00000KhL5iIAF,1069.89,OK
FR,17,Massage - Aroma Oil,https://groupon.fr/deals/yanzi-institut-tuina-an-mo-1,0063c00001MyBvPAAV,1067.99,OK
FR,18,Massage - Couples,https://groupon.fr/deals/soleil-relaxe-3,006Uj00000NdP69IAF,1018.73,OK
